Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2017","2017","%","15","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2018","2018","%","15.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21043","Prevalence of anemia among women of reproductive age (15-49 years)","2019","2019","%","15.3","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2015","2015","%","30.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2019","2019","%","27.1","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21044","Prevalence of exclusive breastfeeding among infants 0-5 months of age","2021","2021","%","35.9","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21049","Prevalence of low birthweight (percent)","2013","2013","%","10.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21049","Prevalence of low birthweight (percent)","2014","2014","%","10.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21049","Prevalence of low birthweight (percent)","2015","2015","%","10.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21049","Prevalence of low birthweight (percent)","2016","2016","%","10.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21049","Prevalence of low birthweight (percent)","2017","2017","%","10.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21049","Prevalence of low birthweight (percent)","2018","2018","%","10.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21049","Prevalence of low birthweight (percent)","2019","2019","%","10.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","484","Mexico","6121","Value","21049","Prevalence of low birthweight (percent)","2020","2020","%","10.2","X","Figure from international organizations",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20122014","2012-2014","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20132015","2013-2015","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20142016","2014-2016","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20152017","2015-2017","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20162018","2016-2018","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20172019","2017-2019","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20182020","2018-2020","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20192021","2019-2021","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210041","Prevalence of undernourishment (percent) (3-year average)","20202022","2020-2022","%","","E","Estimated value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20182020","2018-2020","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20192021","2019-2021","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401","Prevalence of severe food insecurity in the total population (percent) (3-year average)","20202022","2020-2022","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20142016","2014-2016","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20152017","2015-2017","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20162018","2016-2018","%","","O","Missing value",""
"FS","Suite of Food Security Indicators","583","Micronesia (Federated States of)","6121","Value","210401M","Prevalence of severe food insecurity in the male adult population (percent) (3-year average)","20172019","2017-2019","%","","O","Missing value",""
